id_processo;numero_sigilo;sigla_grau;procedimento;ramo_justica;sigla_tribunal;id_tribunal;recurso;id_ultimo_oj;dt_recebimento;id_ultima_classe;julgadom1
703273105;0707517-06.2024.8.07.0001;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83120;2024-08-22;198;1
703273128;0709425-81.2023.8.07.0018;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;81466;2024-08-29;198;1
703273819;0711965-81.2022.8.07.0004;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83248;2024-09-06;198;1
703276077;0725758-22.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-08-20;10944;1
703276730;0725606-71.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-08-19;10944;1
703278678;0737308-20.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14144;2024-09-02;81;1
703281767;0727824-72.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-09-05;10944;1
703281866;sigiloso(703281866);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-13;1268;1
703284321;0704199-12.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2024-08-20;10943;1
703287519;0704889-23.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-11;1268;1
703287658;0705440-03.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-05;1268;1
703287949;0711575-40.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;42947;2024-08-18;10943;1
703289604;0705980-39.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-08-07;283;1
703289610;0705477-30.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-09;1268;1
703290157;0712729-93.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43189;2024-12-16;283;1
703290768;0718696-74.2024.8.07.0020;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;86612;2024-09-03;10943;1
703290979;0728443-02.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-09-11;10944;1
703292662;0716887-49.2024.8.07.0020;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;86612;2024-08-10;10943;1
703294671;0704751-56.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-03;1268;1
703294812;sigiloso(703294812);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;85205;2024-08-18;1464;1
703294891;0707042-93.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-10-02;10943;1
703295009;0706526-94.2024.8.07.0012;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;12143;2024-08-28;10944;1
703295518;0712205-96.2024.8.07.0005;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;43190;2024-09-01;10944;1
703295608;0711986-86.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;17241;2024-09-10;1268;1
703297830;0775658-32.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-08-27;10943;1
703298489;0704793-08.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-06;1268;1
703298686;0705408-95.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-04;1268;1
703300636;0718444-13.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-08-05;10944;1
703302274;0738500-85.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6625;2024-09-10;283;1
703303736;0778581-31.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12139;2024-09-04;10943;1
703304608;0704291-87.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43180;2024-08-24;10943;1
703304708;0705088-45.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-08-19;1268;1
703304733;0705647-02.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-18;1268;1
703305005;0707012-79.2024.8.07.0012;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;12143;2024-09-18;288;1
703305276;0706975-52.2024.8.07.0012;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;12145;2024-09-17;7;1
703305543;0707764-57.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16327;2024-08-14;1268;1
703306210;0712360-96.2024.8.07.0006;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7052;2024-08-22;1707;1
703306878;0708740-64.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16327;2024-09-09;10943;1
703308960;0732859-19.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6597;2024-08-07;7;1
703309430;0734437-17.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6597;2024-08-16;81;1
703309729;0732411-46.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14147;2024-08-05;7;1
703313453;0705712-94.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-20;1268;1
703313626;0705681-74.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-18;1268;1
703313835;sigiloso(703313835);G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;85204;2024-09-17;1420;1
703314150;0707105-42.2024.8.07.0012;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;12143;2024-09-20;10944;1
703314900;0711649-91.2024.8.07.0006;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7092;2024-08-08;283;1
703315811;0713687-76.2024.8.07.0006;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7052;2024-09-17;7;1
703316535;0719685-80.2024.8.07.0020;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;84223;2024-09-17;288;1
703318128;0725912-17.2022.8.07.0001;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;81502;2024-09-16;198;1
703320017;0740327-34.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6551;2024-09-19;7;1
703322224;0705683-44.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-18;1268;1
707219026;0714246-33.2024.8.07.0006;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7052;2024-09-27;7;1
707219404;0729990-77.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-09-26;10944;1
707220747;0705029-75.2024.8.07.0002;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6729;2024-10-08;283;1
707220844;0705933-77.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-09-30;278;1
707220851;0705833-25.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-26;1268;1
707220931;0705944-09.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-30;1268;1
707220982;0705937-17.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-30;1268;1
707221126;0704997-70.2024.8.07.0002;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6722;2024-09-26;40;1
707221440;0705850-61.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-26;1268;1
707221815;0705605-14.2024.8.07.0020;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43113;2024-09-23;198;1
707222489;0714171-91.2024.8.07.0006;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7052;2024-09-25;7;1
707224753;0730395-16.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-09-30;10944;1
707225567;0730316-37.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-09-30;10944;1
707226193;0741525-09.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;83274;2024-09-25;30;1
707226210;0741746-89.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-10-04;283;1
707227004;0741342-38.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6560;2024-09-25;7;1
707227484;0742352-20.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6617;2024-11-04;283;1
707227884;0786363-89.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-09-26;10944;1
707228086;sigiloso(707228086);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;89215;2024-12-10;283;1
707228243;sigiloso(707228243);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;89215;2024-10-22;283;1
707228435;0786794-26.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-09-28;10944;1
707229087;0704776-60.2024.8.07.0011;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6700;2024-09-29;10944;1
707229252;0705828-03.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-25;1268;1
707229412;0704281-83.2024.8.07.0021;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-09-30;278;1
707229716;0705893-95.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-09-28;1268;1
707230073;0708115-03.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-10-30;283;1
707231734;0714207-36.2024.8.07.0006;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7052;2024-09-26;7;1
707232006;0722996-21.2024.8.07.0007;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7097;2024-09-27;113;1
707232734;0722959-06.2024.8.07.0003;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83124;2024-09-26;198;1
707233722;0740996-87.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-10-02;283;1
707233976;0741261-89.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6786;2024-11-04;300;1
707234664;0741493-04.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6784;2024-12-16;300;1
707612699;0715943-80.2024.8.07.0009;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6999;2024-10-02;10944;1
707614136;0742796-53.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6586;2024-10-03;7;1
707709251;0707531-54.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-10-21;10943;1
707709477;0713138-72.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6928;2024-10-04;278;1
707709551;0718106-06.2024.8.07.0018;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;81325;2024-10-04;7;1
708191743;0716137-80.2024.8.07.0009;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6987;2024-10-07;7;1
708192194;0703156-13.2024.8.07.0011;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6700;2024-06-26;11955;1
708711406;sigiloso(708711406);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83116;2024-10-07;198;1
708711455;sigiloso(708711455);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83116;2024-10-07;198;1
708712079;0723903-93.2024.8.07.0007;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7094;2024-10-08;7;1
711117642;0716368-10.2024.8.07.0009;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6784;2024-11-18;300;1
711118648;sigiloso(711118648);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43076;2024-10-21;198;1
711119638;0731960-15.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-10-15;10944;1
711121447;0744172-77.2024.8.07.0000;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;74747;2024-10-15;202;1
711124866;0706282-80.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-15;1268;1
711124928;0707689-12.2024.8.07.0012;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;12143;2024-10-09;278;1
711125723;0706314-85.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-16;1268;1
711126902;0714071-42.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;42947;2024-10-13;10943;1
711127084;0715325-47.2024.8.07.0006;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7087;2024-10-17;288;1
711133316;0794838-34.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-22;1268;1
711133890;0792383-96.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-10-14;278;1
711134381;0704970-60.2024.8.07.0011;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;13333;2024-10-11;40;1
711135365;0704561-54.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-12;283;1
711135785;0722104-73.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80283;2024-10-16;7;1
711136136;0724830-59.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-11-30;10943;1
711136818;0745260-50.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-10-17;288;1
711137031;0791978-60.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12139;2024-10-14;283;1
711137151;0791375-84.2024.8.07.0016;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-10-10;1268;1
711155241;0706421-32.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-23;1268;1
711155268;0710802-95.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6928;2024-08-15;1268;1
711155378;0706434-31.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-23;1268;1
712032379;0708803-62.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-11-14;10943;1
712032619;0708818-31.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-12-19;10943;1
712033391;sigiloso(712033391);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6617;2024-10-25;288;1
712058483;0706478-50.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-27;1268;1
712058513;0706472-43.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-26;1268;1
712058528;0706482-87.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-27;1268;1
712059025;sigiloso(712059025);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;84223;2024-10-26;1268;1
713874951;0706608-40.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-01;1268;1
713874977;0706582-42.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-31;1268;1
713875243;0710548-07.2024.8.07.0010;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;13595;2024-10-30;288;1
713877351;0706622-24.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-02;1268;1
713877711;0706514-92.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-10-29;1268;1
713877963;0708292-85.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-03;1268;1
713878518;0710754-21.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7029;2024-11-27;283;1
713880032;0717454-16.2024.8.07.0009;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6999;2024-10-29;278;1
713883129;0747604-04.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14145;2024-10-30;7;1
713883233;0748076-05.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6715;2024-11-05;283;1
713886749;0714307-94.2024.8.07.0004;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6789;2024-10-31;7;1
713886752;0714266-30.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6792;2024-12-19;283;1
714539610;0734504-73.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-11-06;10944;1
714540393;0748689-25.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6630;2024-11-07;283;1
714540422;0748781-03.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7092;2024-12-12;283;1
714823737;0706952-21.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-11;1268;1
714823792;0708404-54.2024.8.07.0012;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;12145;2024-11-07;7;1
714823973;0714400-57.2024.8.07.0004;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6928;2024-11-04;1268;1
714824390;0735001-87.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-11-11;10944;1
714824901;sigiloso(714824901);JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-11-07;11955;1
714826172;0715384-38.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;42947;2024-12-05;10943;1
714827331;0734736-85.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-11-08;10944;1
715846927;0731332-26.2024.8.07.0003;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6599;2024-10-09;1268;1
718350186;0705214-56.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-23;1268;1
718350233;0707316-90.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-26;1268;1
718350253;0707492-69.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-12-04;10944;1
718350542;0711205-46.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;13744;2024-11-22;283;1
718351522;0715996-73.2024.8.07.0005;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;43189;2024-11-25;10944;1
718353029;0751482-34.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;83275;2024-12-13;300;1
718353270;0808391-51.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6660;2024-11-28;10944;1
718354191;0705383-43.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-12-04;1268;1
718354690;0705180-81.2024.8.07.0021;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-20;1268;1
718354754;0707347-13.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-27;1268;1
718354773;0707248-43.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-11-22;10944;1
718354913;0705962-21.2024.8.07.0011;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6700;2024-12-08;278;1
718355025;0709290-38.2024.8.07.0017;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16282;2024-12-19;283;1
718355409;0711278-18.2024.8.07.0010;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;7048;2024-11-19;120;1
718355421;0709978-91.2024.8.07.0019;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81624;2024-12-19;10943;1
718355554;0711505-08.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16327;2024-12-19;10943;1
718356100;0715571-49.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6792;2024-12-19;283;1
718356228;0714952-22.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6792;2024-12-19;283;1
718356253;0709947-71.2024.8.07.0019;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;77995;2024-12-05;10944;1
718356293;0711761-36.2024.8.07.0014;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43065;2024-12-19;283;1
718358001;0725781-14.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80283;2024-12-05;7;1
718358241;0724244-34.2024.8.07.0003;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;81466;2024-11-22;198;1
718358753;0727691-18.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-21;10944;1
718358788;0727847-06.2024.8.07.0007;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;7057;2024-12-19;10943;1
718358838;0728279-25.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-28;10944;1
718359724;0749744-11.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6784;2024-12-19;300;1
718361729;0751742-14.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6780;2024-12-17;283;1
718363719;sigiloso(718363719);G1;Conhecimento criminal;Justiça ;TJDFT;71;0;89215;2025-01-02;283;1
718364121;0704383-82.2022.8.07.0019;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43113;2024-12-03;198;1
718364456;0707109-91.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-18;1268;1
718364635;0707302-09.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-11-25;10944;1
718364664;0707244-06.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-22;1268;1
718364691;0707415-60.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-12-01;1268;1
718364999;0707260-57.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-22;1268;1
718365415;0706986-93.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-13;1268;1
718365542;0709495-61.2024.8.07.0019;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;77995;2024-11-19;10944;1
718365648;0711461-86.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16327;2024-12-17;10943;1
718365783;0714957-44.2024.8.07.0004;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;17241;2024-11-14;1268;1
718367928;0728265-41.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-28;278;1
718367989;0727162-96.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-13;278;1
718368166;0724948-93.2024.8.07.0020;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;80283;2024-11-25;7;1
718368450;0728291-39.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-28;278;1
718368776;0728243-80.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-28;278;1
718369581;0749963-24.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-11-26;283;1
718370385;0752326-81.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6597;2024-11-29;7;1
718370411;0752901-89.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14146;2024-12-03;7;1
718370936;0752670-62.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6600;2024-12-02;40;1
718371037;0753572-15.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;6594;2024-12-06;7;1
718371105;0806562-35.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-11-22;278;1
718372567;0806682-78.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6660;2024-11-23;288;1
718513298;0702461-93.2023.8.07.0011;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83120;2024-11-20;198;1
718513667;0705814-10.2024.8.07.0011;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6700;2024-12-02;278;1
718513778;0707264-94.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-22;1268;1
718513824;0705887-79.2024.8.07.0011;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6700;2024-12-04;10944;1
718513865;0707534-21.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-12-07;1268;1
718514244;0707105-54.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-18;1268;1
718514702;0711019-23.2024.8.07.0010;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;16327;2024-12-10;10943;1
718514929;0707411-23.2024.8.07.0008;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;52922;2024-11-30;1268;1
718515037;0708635-81.2024.8.07.0012;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;12144;2024-11-26;283;1
718515714;0715897-06.2024.8.07.0005;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;43189;2024-11-21;283;1
718517365;sigiloso(718517365);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83187;2024-11-27;198;1
718517451;0727003-56.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-12;278;1
718517742;0727131-76.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-13;278;1
718518354;0727204-48.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-11-13;10944;1
718518430;0728806-74.2024.8.07.0007;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;7064;2024-12-04;278;1
718519286;sigiloso(718519286);G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83123;2024-11-29;198;1
718519769;0750660-45.2024.8.07.0001;G1;Conhecimento não criminal;Justiça ;TJDFT;71;0;14148;2024-11-19;7;1
718520039;0750999-04.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;6637;2024-11-29;283;1
718520067;0751415-69.2024.8.07.0001;G1;Conhecimento criminal;Justiça ;TJDFT;71;0;83275;2024-12-04;300;1
718520855;0757562-03.2023.8.07.0016;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;43113;2024-11-26;198;1
718521642;sigiloso(718521642);JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6660;2024-11-26;278;1
718521942;0803909-60.2024.8.07.0016;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;6675;2024-11-13;10944;1
718523617;0705420-13.2023.8.07.0019;G2;Conhecimento não criminal;Justiça ;TJDFT;71;1;83124;2024-11-27;198;1
718523762;0705017-04.2024.8.07.0021;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;81524;2024-11-12;10944;1
718523856;0707126-30.2024.8.07.0008;JE;Conhecimento criminal;Justiça ;TJDFT;71;0;74606;2024-11-19;10944;1
